DATETIME;ERRORLEVEL;TAG;VALUE;LINE;FILE
"2014-06-10 20:39:36";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:36";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:36";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:36";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:36";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:36";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:37";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:37";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:37";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:37";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:39:38";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:42:53";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:42:54";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:42:54";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:42:54";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:42:54";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:42:54";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
"2014-06-10 20:43:46";INFO;--;"Otwieram Controller home AKCJA index KATALOG home";21;/home/zaba141/domains/frogss.pl/public_html/mvc/web/class/Controller/home/home.php
